id,Status,Time,Latitude,Longitude
804,Logged On,00:07.9,-27.484035,153.032542
804,Logged On,00:07.9,-27.484035,153.032542
804,Logged On,00:07.9,-27.484035,153.032542
804,Logged On,00:07.9,-27.484035,153.032542
804,Logged On,00:07.9,-27.484035,153.032542
746,Meter On,00:08.0,-27.41097,153.06961
746,Meter On,00:08.0,-27.41097,153.06961
746,Meter On,00:08.0,-27.41097,153.06961
746,Meter On,00:08.0,-27.41097,153.06961
746,Meter On,00:08.0,-27.41097,153.06961
590,Logged On,00:08.1,-27.457352,153.034064
590,Logged On,00:08.1,-27.457352,153.034064
590,Logged On,00:08.1,-27.457352,153.034064
590,Logged On,00:08.1,-27.457352,153.034064
590,Logged On,00:08.1,-27.457352,153.034064
929,Logged On,00:08.2,-27.524433,152.977558
929,Logged On,00:08.2,-27.524433,152.977558
929,Logged On,00:08.2,-27.524433,152.977558
929,Logged On,00:08.2,-27.524433,152.977558
929,Logged On,00:08.2,-27.524433,152.977558
560,Logged On,00:08.2,-27.463607,153.028309
560,Logged On,00:08.2,-27.463607,153.028309
560,Logged On,00:08.2,-27.463607,153.028309
560,Logged On,00:08.2,-27.463607,153.028309
560,Logged On,00:08.2,-27.463607,153.028309
963,Logged On,00:08.4,-27.402574,153.109348
963,Logged On,00:08.4,-27.402574,153.109348
963,Logged On,00:08.4,-27.402574,153.109348
963,Logged On,00:08.4,-27.402574,153.109348
963,Logged On,00:08.4,-27.402574,153.109348
1477,Logged On,00:08.5,-27.401368,153.109633
1477,Logged On,00:08.5,-27.401368,153.109633
1477,Logged On,00:08.5,-27.401368,153.109633
1477,Logged On,00:08.5,-27.401368,153.109633
1477,Logged On,00:08.5,-27.401368,153.109633
639,Meter On,00:08.5,-27.498524,153.052274
639,Meter On,00:08.5,-27.498524,153.052274
639,Meter On,00:08.5,-27.498524,153.052274
639,Meter On,00:08.5,-27.498524,153.052274
639,Meter On,00:08.5,-27.498524,153.052274
453,Logged On,00:08.8,-27.468323,153.027213
453,Logged On,00:08.8,-27.468323,153.027213
453,Logged On,00:08.8,-27.468323,153.027213
453,Logged On,00:08.8,-27.468323,153.027213
453,Logged On,00:08.8,-27.468323,153.027213
1270,Logged On,00:08.9,-27.429923,153.041433
1270,Logged On,00:08.9,-27.429923,153.041433
1270,Logged On,00:08.9,-27.429923,153.041433
1270,Logged On,00:08.9,-27.429923,153.041433
1270,Logged On,00:08.9,-27.429923,153.041433
931,Meter On,00:09.0,-27.466001,153.016048
931,Meter On,00:09.0,-27.466001,153.016048
931,Meter On,00:09.0,-27.466001,153.016048
931,Meter On,00:09.0,-27.466001,153.016048
931,Meter On,00:09.0,-27.466001,153.016048
492,Logged On,00:09.1,-27.466802,153.030095
492,Logged On,00:09.1,-27.466802,153.030095
492,Logged On,00:09.1,-27.466802,153.030095
492,Logged On,00:09.1,-27.466802,153.030095
492,Logged On,00:09.1,-27.466802,153.030095
764,Logged On,00:09.2,-27.52545,153.071813
764,Logged On,00:09.2,-27.52545,153.071813
764,Logged On,00:09.2,-27.52545,153.071813
764,Logged On,00:09.2,-27.52545,153.071813
764,Logged On,00:09.2,-27.52545,153.071813
672,Meter On,00:10.9,-27.464975,153.031181
672,Meter On,00:10.9,-27.464975,153.031181
672,Meter On,00:10.9,-27.464975,153.031181
672,Meter On,00:10.9,-27.464975,153.031181
672,Meter On,00:10.9,-27.464975,153.031181
1233,Logged On,00:11.4,-27.370752,153.061114
1233,Logged On,00:11.4,-27.370752,153.061114
1233,Logged On,00:11.4,-27.370752,153.061114
1233,Logged On,00:11.4,-27.370752,153.061114
1233,Logged On,00:11.4,-27.370752,153.061114
832,Logged On,00:11.8,-27.394033,153.104598
832,Logged On,00:11.8,-27.394033,153.104598
832,Logged On,00:11.8,-27.394033,153.104598
832,Logged On,00:11.8,-27.394033,153.104598
832,Logged On,00:11.8,-27.394033,153.104598
1524,Logged On,00:13.0,-27.471706,153.024178
1524,Logged On,00:13.0,-27.471706,153.024178
1524,Logged On,00:13.0,-27.471706,153.024178
1524,Logged On,00:13.0,-27.471706,153.024178
1524,Logged On,00:13.0,-27.471706,153.024178
633,Logged On,00:13.1,-27.467684,153.029963
633,Logged On,00:13.1,-27.467684,153.029963
633,Logged On,00:13.1,-27.467684,153.029963
633,Logged On,00:13.1,-27.467684,153.029963
633,Logged On,00:13.1,-27.467684,153.029963
1221,Logged On,00:16.9,-27.461924,153.021092
1221,Logged On,00:16.9,-27.461924,153.021092
1221,Logged On,00:16.9,-27.461924,153.021092
1221,Logged On,00:16.9,-27.461924,153.021092
1221,Logged On,00:16.9,-27.461924,153.021092
1317,Logged On,00:18.8,-27.400819,153.109825
1317,Logged On,00:18.8,-27.400819,153.109825
1317,Logged On,00:18.8,-27.400819,153.109825
1317,Logged On,00:18.8,-27.400819,153.109825
1317,Logged On,00:18.8,-27.400819,153.109825
1000,Meter On,00:19.7,-27.229968,153.095757
1000,Meter On,00:19.7,-27.229968,153.095757
1000,Meter On,00:19.7,-27.229968,153.095757
1000,Meter On,00:19.7,-27.229968,153.095757
1000,Meter On,00:19.7,-27.229968,153.095757
603,Meter On,00:20.7,-27.445905,153.023498
603,Meter On,00:20.7,-27.445905,153.023498
603,Meter On,00:20.7,-27.445905,153.023498
603,Meter On,00:20.7,-27.445905,153.023498
603,Meter On,00:20.7,-27.445905,153.023498
1165,Logged On,00:21.9,-27.477889,153.013683
1165,Logged On,00:21.9,-27.477889,153.013683
1165,Logged On,00:21.9,-27.477889,153.013683
1165,Logged On,00:21.9,-27.477889,153.013683
1165,Logged On,00:21.9,-27.477889,153.013683
805,Meter On,00:24.1,-27.408351,153.097645
805,Meter On,00:24.1,-27.408351,153.097645
805,Meter On,00:24.1,-27.408351,153.097645
805,Meter On,00:24.1,-27.408351,153.097645
805,Meter On,00:24.1,-27.408351,153.097645
1239,Logged On,00:24.8,-27.467459,153.020158
1239,Logged On,00:24.8,-27.467459,153.020158
1239,Logged On,00:24.8,-27.467459,153.020158
1239,Logged On,00:24.8,-27.467459,153.020158
1239,Logged On,00:24.8,-27.467459,153.020158
1439,Meter On,00:25.4,-27.423884,153.033546
1439,Meter On,00:25.4,-27.423884,153.033546
1439,Meter On,00:25.4,-27.423884,153.033546
1439,Meter On,00:25.4,-27.423884,153.033546
1439,Meter On,00:25.4,-27.423884,153.033546
833,Meter On,00:30.3,-27.439489,153.064292
833,Meter On,00:30.3,-27.439489,153.064292
833,Meter On,00:30.3,-27.439489,153.064292
833,Meter On,00:30.3,-27.439489,153.064292
833,Meter On,00:30.3,-27.439489,153.064292
960,Logged On,00:34.0,-27.471904,153.03043
960,Logged On,00:34.0,-27.471904,153.03043
960,Logged On,00:34.0,-27.471904,153.03043
960,Logged On,00:34.0,-27.471904,153.03043
960,Logged On,00:34.0,-27.471904,153.03043
539,Ignition Off,00:47.4,-27.541748,152.953888
539,Ignition Off,00:47.4,-27.541748,152.953888
539,Ignition Off,00:47.4,-27.541748,152.953888
539,Ignition Off,00:47.4,-27.541748,152.953888
539,Ignition Off,00:47.4,-27.541748,152.953888
1510,Logged On,00:57.7,-27.475405,153.053096
1510,Logged On,00:57.7,-27.475405,153.053096
1510,Logged On,00:57.7,-27.475405,153.053096
1510,Logged On,00:57.7,-27.475405,153.053096
1510,Logged On,00:57.7,-27.475405,153.053096
742,Logged On,01:02.1,-27.467576,153.026147
742,Logged On,01:02.1,-27.467576,153.026147
742,Logged On,01:02.1,-27.467576,153.026147
742,Logged On,01:02.1,-27.467576,153.026147
742,Logged On,01:02.1,-27.467576,153.026147
551,Logged On,01:10.3,-27.180886,152.946772
551,Logged On,01:10.3,-27.180886,152.946772
551,Logged On,01:10.3,-27.180886,152.946772
551,Logged On,01:10.3,-27.180886,152.946772
551,Logged On,01:10.3,-27.180886,152.946772
562,Logged On,01:21.5,-27.453456,153.037779
562,Logged On,01:21.5,-27.453456,153.037779
562,Logged On,01:21.5,-27.453456,153.037779
562,Logged On,01:21.5,-27.453456,153.037779
562,Logged On,01:21.5,-27.453456,153.037779
690,Logged On,01:41.2,-27.428906,153.042428
690,Logged On,01:41.2,-27.428906,153.042428
690,Logged On,01:41.2,-27.428906,153.042428
690,Logged On,01:41.2,-27.428906,153.042428
690,Logged On,01:41.2,-27.428906,153.042428
617,Logged On,01:58.1,-27.460655,153.030562
617,Logged On,01:58.1,-27.460655,153.030562
617,Logged On,01:58.1,-27.460655,153.030562
617,Logged On,01:58.1,-27.460655,153.030562
617,Logged On,01:58.1,-27.460655,153.030562
940,Logged On,01:58.9,-27.457307,153.033881
940,Logged On,01:58.9,-27.457307,153.033881
940,Logged On,01:58.9,-27.457307,153.033881
940,Logged On,01:58.9,-27.457307,153.033881
940,Logged On,01:58.9,-27.457307,153.033881
943,Logged On,02:10.5,-27.470752,153.030359
943,Logged On,02:10.5,-27.470752,153.030359
943,Logged On,02:10.5,-27.470752,153.030359
943,Logged On,02:10.5,-27.470752,153.030359
943,Logged On,02:10.5,-27.470752,153.030359
678,Logged On,02:12.4,-27.387923,153.067276
678,Logged On,02:12.4,-27.387923,153.067276
678,Logged On,02:12.4,-27.387923,153.067276
678,Logged On,02:12.4,-27.387923,153.067276
678,Logged On,02:12.4,-27.387923,153.067276
697,Meter On,02:21.0,-27.463517,153.031263
697,Meter On,02:21.0,-27.463517,153.031263
697,Meter On,02:21.0,-27.463517,153.031263
697,Meter On,02:21.0,-27.463517,153.031263
697,Meter On,02:21.0,-27.463517,153.031263
1312,Ignition Off,02:30.2,-27.445158,153.008425
1312,Ignition Off,02:30.2,-27.445158,153.008425
1312,Ignition Off,02:30.2,-27.445158,153.008425
1312,Ignition Off,02:30.2,-27.445158,153.008425
1312,Ignition Off,02:30.2,-27.445158,153.008425
558,Meter On,02:35.1,-27.432073,153.031933
558,Meter On,02:35.1,-27.432073,153.031933
558,Meter On,02:35.1,-27.432073,153.031933
558,Meter On,02:35.1,-27.432073,153.031933
558,Meter On,02:35.1,-27.432073,153.031933
727,Logged On,02:49.1,-27.468584,153.035983
727,Logged On,02:49.1,-27.468584,153.035983
727,Logged On,02:49.1,-27.468584,153.035983
727,Logged On,02:49.1,-27.468584,153.035983
727,Logged On,02:49.1,-27.468584,153.035983
580,Logged On,03:00.4,-27.436321,153.006557
580,Logged On,03:00.4,-27.436321,153.006557
580,Logged On,03:00.4,-27.436321,153.006557
580,Logged On,03:00.4,-27.436321,153.006557
580,Logged On,03:00.4,-27.436321,153.006557
1237,Logged On,03:20.1,-27.400972,153.109663
1237,Logged On,03:20.1,-27.400972,153.109663
1237,Logged On,03:20.1,-27.400972,153.109663
1237,Logged On,03:20.1,-27.400972,153.109663
1237,Logged On,03:20.1,-27.400972,153.109663
611,Logged On,03:56.2,-27.486258,153.034166
611,Logged On,03:56.2,-27.486258,153.034166
611,Logged On,03:56.2,-27.486258,153.034166
611,Logged On,03:56.2,-27.486258,153.034166
611,Logged On,03:56.2,-27.486258,153.034166
1235,Logged On,04:02.0,-27.458684,153.034714
1235,Logged On,04:02.0,-27.458684,153.034714
1235,Logged On,04:02.0,-27.458684,153.034714
1235,Logged On,04:02.0,-27.458684,153.034714
